review,rating,tanggal,app_id,label,clean_review
memuaskan saya kasi bintang kejora,5.0,2026-05-31 16:46:42,id.co.bri.brimo,1,memuaskan saya kasi bintang kejora
tolong pihak BRI kenapa saya gak bisa login padahal sinyal nya bagus 🙏,2.0,2026-05-30 9:03:50,id.co.bri.brimo,0,tolong pihak bri kenapa saya gak bisa login padahal sinyal nya bagus
aplikasi nrimo saya tdk bisa login,1.0,2026-06-05 5:07:13,id.co.bri.brimo,0,aplikasi nrimo saya tdk bisa login
akurat,5.0,2026-05-31 22:06:43,id.co.bri.brimo,1,akurat
sekarang kok minta aces lokasi,5.0,2026-05-26 23:16:56,id.co.bri.brimo,1,sekarang kok minta aces lokasi
good👍,5.0,2026-06-15 2:36:50,id.co.bri.brimo,1,good
ter baik,5.0,2026-06-13 9:05:17,id.co.bri.brimo,1,ter baik
"aplikasi banyak error ny padhal jaringan saya bagus tapi mbanking nya ndk bisa login karena masalah koneksi, padahal jaringan saya bagus aja TOLONG LAH PERBAIKI NI APLIKASI",1.0,2026-05-21 4:07:48,id.co.bri.brimo,0,aplikasi banyak error ny padhal jaringan saya bagus tapi mbanking nya ndk bisa login karena masalah koneksi padahal jaringan saya bagus aja tolong lah perbaiki ni aplikasi
"ini brimo kenapa ya,di mutasi rekening ada saldo masuk tpi di cek saldo tidak bertambah",1.0,2026-05-23 10:14:04,id.co.bri.brimo,0,ini brimo kenapa yadi mutasi rekening ada saldo masuk tpi di cek saldo tidak bertambah
njing makin skarang makin aneh ni aplikasi tolong di perbaiki mau login GK bisa verifikasi wajah j,1.0,2026-06-04 20:58:06,id.co.bri.brimo,0,njing makin skarang makin aneh ni aplikasi tolong di perbaiki mau login gk bisa verifikasi wajah j
tiap mau ganti hp. kesulitan login wajah. tolong di bantu,1.0,2026-06-11 15:26:10,id.co.bri.brimo,0,tiap mau ganti hp kesulitan login wajah tolong di bantu
knp ya brimo susah tf slalu di bilang koneksi ga bagus pdhl sinyal bagus bagus aja? ??,1.0,2026-06-09 1:38:14,id.co.bri.brimo,0,knp ya brimo susah tf slalu di bilang koneksi ga bagus pdhl sinyal bagus bagus aja
Brimo memang ok,5.0,2026-05-25 1:07:49,id.co.bri.brimo,1,brimo memang ok
tidak bisa ganti password pdahal sudah mengajukan,1.0,2026-05-29 7:53:14,id.co.bri.brimo,0,tidak bisa ganti password pdahal sudah mengajukan
"app aneh, kualitas internet baik dibilang kurnag baik. login aja gabisa",1.0,2026-05-21 4:12:19,id.co.bri.brimo,0,app aneh kualitas internet baik dibilang kurnag baik login aja gabisa
bgus bgt🥰🥰,5.0,2026-05-21 5:25:17,id.co.bri.brimo,1,bgus bgt
Administrasi dan layanan mudah & ramah,5.0,2026-06-02 16:47:38,id.co.bri.brimo,1,administrasi dan layanan mudah  ramah
sangant bagus,5.0,2026-05-23 0:10:15,id.co.bri.brimo,1,sangant bagus
setelah update punya saya eror gps padahal gpsnya udh aktif minta di aktifkan teruss hadeuuh .,1.0,2026-06-01 10:44:11,id.co.bri.brimo,0,setelah update punya saya eror gps padahal gpsnya udh aktif minta di aktifkan teruss hadeuuh
"verifikasi wajah kalau belum bisa dipakai hapus saja, terimakasih.",1.0,2026-05-30 8:40:17,id.co.bri.brimo,0,verifikasi wajah kalau belum bisa dipakai hapus saja terimakasih
"aplikasi gajelas!!! aplikasi sensi. salah ketik kode 1x langsung disuruh login lagi nanti padahal uangnya buru2 mau dipakai, minimal kasih timer cooldown nya biar tau bisa akses lagi kapan, ditungguin tiap 1 jam tetep gabisa. Pas mau TF dikatain koneksi kurang baik padahal pake data seluler buat nonton video pun lancar giliran buat TF gabisa. aneh",1.0,2026-05-22 15:48:23,id.co.bri.brimo,0,aplikasi gajelas aplikasi sensi salah ketik kode x langsung disuruh login lagi nanti padahal uangnya buru mau dipakai minimal kasih timer cooldown nya biar tau bisa akses lagi kapan ditungguin tiap  jam tetep gabisa pas mau tf dikatain koneksi kurang baik padahal pake data seluler buat nonton video pun lancar giliran buat tf gabisa aneh
sangat membantu 👍👍👍👍,5.0,2026-06-03 19:04:26,id.co.bri.brimo,1,sangat membantu
susah login..meski internet bagus,1.0,2026-05-21 3:11:10,id.co.bri.brimo,0,susah loginmeski internet bagus
gak bisa di perbaiki banyak bug... update software di hp malah gak bisa buka...,1.0,2026-05-29 2:31:45,id.co.bri.brimo,0,gak bisa di perbaiki banyak bug update software di hp malah gak bisa buka
ok bagus,5.0,2026-06-06 13:21:32,id.co.bri.brimo,1,ok bagus
"astaga gangguan Mulu knp dah mau transfer tulisannya ga ada jaringan dll,top up e wallet ga masuk masuk ga tau lagi sih ini",1.0,2026-05-28 21:22:46,id.co.bri.brimo,0,astaga gangguan mulu knp dah mau transfer tulisannya ga ada jaringan dlltop up e wallet ga masuk masuk ga tau lagi sih ini
mbanking paling sampah dan paling buruk yang pernah gua pake !!,1.0,2026-06-01 22:13:05,id.co.bri.brimo,0,mbanking paling sampah dan paling buruk yang pernah gua pake
sering kendala jaringan padahal jaringan lagi stabil,1.0,2026-06-08 10:12:06,id.co.bri.brimo,0,sering kendala jaringan padahal jaringan lagi stabil
notifikasi iklan yang sangat menggangu.,1.0,2026-06-14 14:32:31,id.co.bri.brimo,0,notifikasi iklan yang sangat menggangu
bogus,5.0,2026-06-06 1:56:21,id.co.bri.brimo,1,bogus
"Brimo aplikasi rabun,masa mau daftar saat verifikasi foto gak bisa2,koclak banget",2.0,2026-05-29 10:37:09,id.co.bri.brimo,0,brimo aplikasi rabunmasa mau daftar saat verifikasi foto gak bisakoclak banget
memudahakna,5.0,2026-06-10 1:38:52,id.co.bri.brimo,1,memudahakna
gak bisa di buka kendala gps terus padahal gps nya nyalaa !!!!,4.0,2026-05-26 7:45:58,id.co.bri.brimo,1,gak bisa di buka kendala gps terus padahal gps nya nyalaa
jom main BRImo,5.0,2026-06-01 0:50:24,id.co.bri.brimo,1,jom main brimo
"setelah pembaruan kok susah amat verifikasi wajah,katanya gagal memuat,pas pencet tutup muncul lagi koneksi internet kurang baik padahal jaringan kartu data lancar,di versi sebelum nya gampang buat verifikasi wajah dan gak harus aktifin gps gara gara hp ku kereset pabrik jadi harus vermuk lagi mohon di benerin lah",1.0,2026-05-30 11:04:12,id.co.bri.brimo,0,setelah pembaruan kok susah amat verifikasi wajahkatanya gagal memuatpas pencet tutup muncul lagi koneksi internet kurang baik padahal jaringan kartu data lancardi versi sebelum nya gampang buat verifikasi wajah dan gak harus aktifin gps gara gara hp ku kereset pabrik jadi harus vermuk lagi mohon di benerin lah
kenapa aplikasi ini ribett banget mau daftar aja setengah mati engga bisa bisa gagal terus. engga pernah berhasil loding lah error lah,1.0,2026-06-06 23:31:19,id.co.bri.brimo,0,kenapa aplikasi ini ribett banget mau daftar aja setengah mati engga bisa bisa gagal terus engga pernah berhasil loding lah error lah
Good👍👍👍,5.0,2026-06-09 0:20:36,id.co.bri.brimo,1,good
"dari kemarin sore tidak dapat di akses, keterangan jaringan kurang baik. mengecewakan....",1.0,2026-05-21 2:20:59,id.co.bri.brimo,0,dari kemarin sore tidak dapat di akses keterangan jaringan kurang baik mengecewakan
ribet harus menghidupkan gps.,1.0,2026-05-29 8:23:39,id.co.bri.brimo,0,ribet harus menghidupkan gps
kagak jelas masalah koneksi terus mna ada saldo nya blm BKN ATM mau transaksi susah,1.0,2026-06-01 7:59:24,id.co.bri.brimo,0,kagak jelas masalah koneksi terus mna ada saldo nya blm bkn atm mau transaksi susah
susah amat verifikasi ktp ke tempat sampah ini ya,1.0,2026-05-22 10:42:03,id.co.bri.brimo,0,susah amat verifikasi ktp ke tempat sampah ini ya
fungsional Dan efisien utk mempernudah transaksi Kita,5.0,2026-06-03 7:51:11,id.co.bri.brimo,1,fungsional dan efisien utk mempernudah transaksi kita
bank paling bobrok pelayan online nya offline lumayan.mending logout aja dri bank ini,1.0,2026-06-06 6:24:56,id.co.bri.brimo,0,bank paling bobrok pelayan online nya offline lumayanmending logout aja dri bank ini
Brimo keren,5.0,2026-06-08 8:23:57,id.co.bri.brimo,1,brimo keren
sangat puas dengan aplikasinya,5.0,2026-06-10 3:14:55,id.co.bri.brimo,1,sangat puas dengan aplikasinya
apk nya kadang eror,1.0,2026-05-21 5:54:12,id.co.bri.brimo,0,apk nya kadang eror
"blokir kesempatan cuma 3x, kasih 5 kali 10 kali, skrg lelet",4.0,2026-05-21 14:32:27,id.co.bri.brimo,1,blokir kesempatan cuma x kasih  kali  kali skrg lelet
ngk bisa buat login dibilangnya internet. Sudah kirim email keluhan ttep aja ngk ada tanggapan pasti. Muke gile,1.0,2026-06-03 8:46:09,id.co.bri.brimo,0,ngk bisa buat login dibilangnya internet sudah kirim email keluhan ttep aja ngk ada tanggapan pasti muke gile
sangat efektif buat yang males keluar rumah.,5.0,2026-05-21 7:27:42,id.co.bri.brimo,1,sangat efektif buat yang males keluar rumah
brimo ini sangat memudah saya dalam pembayaran.,5.0,2026-05-25 22:35:13,id.co.bri.brimo,1,brimo ini sangat memudah saya dalam pembayaran
upload ktp kok error terus heran,2.0,2026-05-24 1:17:05,id.co.bri.brimo,0,upload ktp kok error terus heran
Ini gimana sih? saya mau login aplikasinya selalu gabisa dengan alasan koneksi internet kurang baik. Padahal saya pake WiFi dan jaringan saya bagus. Ada apa ini? Edit: Aplikasi lain saya buka aman aman aja.,1.0,2026-05-21 2:10:23,id.co.bri.brimo,0,ini gimana sih saya mau login aplikasinya selalu gabisa dengan alasan koneksi internet kurang baik padahal saya pake wifi dan jaringan saya bagus ada apa ini edit aplikasi lain saya buka aman aman aja
"Masa mau transfer uang ke sesama bri tdk bisa pakai nomor rekening, harus menggunakan nama alias trus yg muncul bukan org yg ingin kita transfer kan uang",1.0,2026-06-09 13:49:46,id.co.bri.brimo,0,masa mau transfer uang ke sesama bri tdk bisa pakai nomor rekening harus menggunakan nama alias trus yg muncul bukan org yg ingin kita transfer kan uang
"tolong lebih di perbaiki, supaya gak sering eror, dengan keterangan ( koneksi kurang bagus)",5.0,2026-05-28 14:44:58,id.co.bri.brimo,1,tolong lebih di perbaiki supaya gak sering eror dengan keterangan  koneksi kurang bagus
Sangat membantu dalam transaksi apapun.mudah dalam bertransaksi,5.0,2026-05-24 10:08:16,id.co.bri.brimo,1,sangat membantu dalam transaksi apapunmudah dalam bertransaksi
"aplikasi tiba2 nge bug tidak bisa di buka sama sekali,mohon di.perbaiki",5.0,2026-06-02 3:18:54,id.co.bri.brimo,1,aplikasi tiba nge bug tidak bisa di buka sama sekalimohon diperbaiki
Bank Yang Paling Aman 👍,5.0,2026-06-11 9:50:55,id.co.bri.brimo,1,bank yang paling aman
"apk sangat ringan,mudah digunakan dan sangat membantu,terimakasih",5.0,2026-05-22 7:38:00,id.co.bri.brimo,1,apk sangat ringanmudah digunakan dan sangat membantuterimakasih
apakah sekarang di perangkat android harus mengaktifkan lokasi dulu baru bisa dibuka apknya? dan buat apa?,1.0,2026-06-02 2:15:32,id.co.bri.brimo,0,apakah sekarang di perangkat android harus mengaktifkan lokasi dulu baru bisa dibuka apknya dan buat apa
keren and mantap,5.0,2026-06-05 4:44:09,id.co.bri.brimo,1,keren and mantap
mantab brimonya,5.0,2026-05-28 3:46:13,id.co.bri.brimo,1,mantab brimonya
cepat dan memuaskan,5.0,2026-06-07 8:23:05,id.co.bri.brimo,1,cepat dan memuaskan
"bagus ,,cepet dan gak ribett .. pokoke top",5.0,2026-06-07 2:43:37,id.co.bri.brimo,1,bagus cepet dan gak ribett  pokoke top
aplikasi brimo tida bisa di perbarui di play store,2.0,2026-06-09 8:50:08,id.co.bri.brimo,0,aplikasi brimo tida bisa di perbarui di play store
"Nabung uang,bayar shope atau apapun lebih gampang dan mudah 🙏🙏👍👍",5.0,2026-06-13 7:55:34,id.co.bri.brimo,1,nabung uangbayar shope atau apapun lebih gampang dan mudah
error terus,1.0,2026-05-21 2:41:27,id.co.bri.brimo,0,error terus
mudah digunakan,5.0,2026-06-11 6:23:58,id.co.bri.brimo,1,mudah digunakan
muda transaksi,4.0,2026-06-09 5:37:02,id.co.bri.brimo,1,muda transaksi
Bintarng satu lah. tiap kali masuk login terus pasword suka slaah akir nya keblokir. minimal sekali login dn tersimpan ga perlu login tiap kali masuk sih harus nya.,1.0,2026-06-09 13:03:45,id.co.bri.brimo,0,bintarng satu lah tiap kali masuk login terus pasword suka slaah akir nya keblokir minimal sekali login dn tersimpan ga perlu login tiap kali masuk sih harus nya
sangat membantu saya sangat suka,5.0,2026-06-09 4:45:17,id.co.bri.brimo,1,sangat membantu saya sangat suka
oke banget tranfernya mudah,5.0,2026-06-03 22:04:32,id.co.bri.brimo,1,oke banget tranfernya mudah
waduh bagaimana ini kok jaringan kurang bagus padahal saya baru beli kuota loh saya ke cabang BRI jg kok bilang nya cuman masalah jaringan tapi kenapa cuman sya yg kena yah bagaimana ini BRI,2.0,2026-05-21 6:53:39,id.co.bri.brimo,0,waduh bagaimana ini kok jaringan kurang bagus padahal saya baru beli kuota loh saya ke cabang bri jg kok bilang nya cuman masalah jaringan tapi kenapa cuman sya yg kena yah bagaimana ini bri
tolong yaaa aku mau Transfer kenapa selalu koneksi internet terus padahal jaringan udah full susah pakai wifi jga fulll jangan di persulit dong jadi susah ini transfernya.,1.0,2026-06-01 10:26:40,id.co.bri.brimo,0,tolong yaaa aku mau transfer kenapa selalu koneksi internet terus padahal jaringan udah full susah pakai wifi jga fulll jangan di persulit dong jadi susah ini transfernya
aplikasi mudah di gunakan,5.0,2026-05-22 1:56:26,id.co.bri.brimo,1,aplikasi mudah di gunakan
Ok,5.0,2026-06-07 9:32:52,id.co.bri.brimo,1,ok
"Kuota ada, wifi tersambung juga tetap koneksi internet tidak baik terus keterangannya",1.0,2026-05-21 5:27:17,id.co.bri.brimo,0,kuota ada wifi tersambung juga tetap koneksi internet tidak baik terus keterangannya
"Pas daftar ungga foto ktp selalu ada tulisan merah error, terus loading lama. apk sampah gjls wajib ⭐1",1.0,2026-06-09 11:41:55,id.co.bri.brimo,0,pas daftar ungga foto ktp selalu ada tulisan merah error terus loading lama apk sampah gjls wajib
eror lama bgt kocak,1.0,2026-05-21 4:51:54,id.co.bri.brimo,0,eror lama bgt kocak
ahh Bikin Ribet setelah Update terakhir mesti nyalakan Lokasi dulu baru bisa masuk.. bikin Borosss Batre dan tambah ribettt5,2.0,2026-06-08 2:13:53,id.co.bri.brimo,0,ahh bikin ribet setelah update terakhir mesti nyalakan lokasi dulu baru bisa masuk bikin borosss batre dan tambah ribettt
sangat membantu the best,5.0,2026-05-24 23:50:21,id.co.bri.brimo,1,sangat membantu the best
gk bisa login akun brimoku njir,1.0,2026-05-29 1:14:14,id.co.bri.brimo,0,gk bisa login akun brimoku njir
sangat puas dengan aplikasi nya. tidak lagi harus melakukan pembayaran apapun di BRI link. yg terpenting ada saldonya di Kartu ATM. terima kasih BRIMO. i love you so much 🤩😘,5.0,2026-06-12 23:27:51,id.co.bri.brimo,1,sangat puas dengan aplikasi nya tidak lagi harus melakukan pembayaran apapun di bri link yg terpenting ada saldonya di kartu atm terima kasih brimo i love you so much
"Bintang 3 dulu, sekarang jadi bintang 5",5.0,2026-05-27 17:48:29,id.co.bri.brimo,1,bintang  dulu sekarang jadi bintang
verifikasi wajah gagal terus,2.0,2026-06-05 11:37:21,id.co.bri.brimo,0,verifikasi wajah gagal terus
pengaduan gak pernah di gubris,1.0,2026-06-13 12:16:09,id.co.bri.brimo,0,pengaduan gak pernah di gubris
"SIMPLE, EASY, AMAN",5.0,2026-06-05 23:20:06,id.co.bri.brimo,1,simple easy aman
parah gua mao makan jam 1 malem buat bayar masa tiba tiba gangguan emang ngaco bikin orang laper tengah malem,1.0,2026-05-27 17:03:44,id.co.bri.brimo,0,parah gua mao makan jam  malem buat bayar masa tiba tiba gangguan emang ngaco bikin orang laper tengah malem
"gagal terus daftar BRIMO,dengan keterangan nomer HP tidak sesuai,jelas-jelas saya sudah dapat notif melalui WhatsApp.",1.0,2026-05-28 2:09:01,id.co.bri.brimo,0,gagal terus daftar brimodengan keterangan nomer hp tidak sesuaijelasjelas saya sudah dapat notif melalui whatsapp
trimakasih brimo,5.0,2026-06-14 16:43:26,id.co.bri.brimo,1,trimakasih brimo
"Kurang transparan dengan nasabah, salah input data berujung saldo berkurang dan tidak bisa kembali",1.0,2026-06-02 9:29:02,id.co.bri.brimo,0,kurang transparan dengan nasabah salah input data berujung saldo berkurang dan tidak bisa kembali
tolong bri ku ga bisa masuk ini.kenapa,5.0,2026-05-21 6:46:55,id.co.bri.brimo,1,tolong bri ku ga bisa masuk inikenapa
semenjak pakai briguna jadi ada potongan potongan gak jelas,2.0,2026-05-31 23:21:31,id.co.bri.brimo,0,semenjak pakai briguna jadi ada potongan potongan gak jelas
mantap instan bayar gadai lebih mudah tidak antri,5.0,2026-05-25 6:42:05,id.co.bri.brimo,1,mantap instan bayar gadai lebih mudah tidak antri
"ini aplikasi problem Mulu dah Investasi emas saya kok gak bisa di buka ya ada masalah transaksi gagal kode midnf,sama knp promo casback saya gak masuk si saya top up mobile legend tapi casback nya gak masuk aneh",1.0,2026-06-13 4:35:55,id.co.bri.brimo,0,ini aplikasi problem mulu dah investasi emas saya kok gak bisa di buka ya ada masalah transaksi gagal kode midnfsama knp promo casback saya gak masuk si saya top up mobile legend tapi casback nya gak masuk aneh
tampilan lebih mudah dipahami,5.0,2026-05-25 10:56:27,id.co.bri.brimo,1,tampilan lebih mudah dipahami
ini apk nya baru daftar udah keluar mulu. di suruh verifikasi ktp lgi padahal udah selesai kemarin.,1.0,2026-06-10 1:26:48,id.co.bri.brimo,0,ini apk nya baru daftar udah keluar mulu di suruh verifikasi ktp lgi padahal udah selesai kemarin
semoga lebih bgus lagi,5.0,2026-05-21 2:05:53,id.co.bri.brimo,1,semoga lebih bgus lagi
"min mohon maaf kok saya mau login gak bisa dan diharuskan update, setelah masuk playstore dan mau update juga gak bisa , Kira2 kenapa kalau boleh tau , dan mohon solusinya",4.0,2026-06-09 1:44:42,id.co.bri.brimo,1,min mohon maaf kok saya mau login gak bisa dan diharuskan update setelah masuk playstore dan mau update juga gak bisa  kira kenapa kalau boleh tau  dan mohon solusinya
sering banget ga bisa dibuka aplikasinya,2.0,2026-05-21 2:13:36,id.co.bri.brimo,0,sering banget ga bisa dibuka aplikasinya
"kenapa ga bisa login terus? alasan jaringan kurang baik, padahal jaringan hp saya baik. semu lancar. pakai wifi buat buka brimo juga ga bisa. solusinya apa?",1.0,2026-05-21 4:06:46,id.co.bri.brimo,0,kenapa ga bisa login terus alasan jaringan kurang baik padahal jaringan hp saya baik semu lancar pakai wifi buat buka brimo juga ga bisa solusinya apa
aneh kok jd gk bisa login,1.0,2026-05-26 19:07:29,id.co.bri.brimo,0,aneh kok jd gk bisa login
ada apa dengan brimo sdh 2 hri ini tidak bosa msuk login. keterangan: koneksi internet buruk. pedahal paket bnyak pake wi-ffi jg sma,4.0,2026-05-21 3:08:49,id.co.bri.brimo,1,ada apa dengan brimo sdh  hri ini tidak bosa msuk login keterangan koneksi internet buruk pedahal paket bnyak pake wiffi jg sma
"gabisa dibuka aplikasinya, force close mulu",1.0,2026-05-31 0:21:22,id.co.bri.brimo,0,gabisa dibuka aplikasinya force close mulu
"ribet amat sih mau transfer nggak bisa, sering gak ada jaringan, aku buka aplikasi lain lancar aja kok, ngotak dikit",1.0,2026-06-01 23:43:13,id.co.bri.brimo,0,ribet amat sih mau transfer nggak bisa sering gak ada jaringan aku buka aplikasi lain lancar aja kok ngotak dikit
"aplikasi koq unik masih ada saldo koq gak bisa taruk tunai,, niat gak sih jadi apalikasii ???",1.0,2026-06-02 15:45:14,id.co.bri.brimo,0,aplikasi koq unik masih ada saldo koq gak bisa taruk tunai niat gak sih jadi apalikasii
sudah bagus sich tapi skr kok malah ada buka pengaturan baru.. ih ribet banget,4.0,2026-05-26 8:44:46,id.co.bri.brimo,1,sudah bagus sich tapi skr kok malah ada buka pengaturan baru ih ribet banget
"setor tunai 2,6 juta lewat atm bri , tapi yang masuk hanya 2,1 juta saja. lah yang 500 ribu kemana? tolong di cek atm nya langsung dong. cek cctv atm. jelas jelas uang saya masukin semua ke atm. tapi kenapa yang 500 ribu tidak bertambah ke rekening saya? sudah buat pengaduan tapi itu di anggal normal? di anggap setor tunai sukses ? Sumpah Demi Allah , saya tidak ikhlas. saya berani cek cctv atm lokasi. ayok buktikan. uang saya masuk semua. tapi saldo tidak bertambah.",1.0,2026-05-29 12:33:38,id.co.bri.brimo,0,setor tunai  juta lewat atm bri  tapi yang masuk hanya  juta saja lah yang  ribu kemana tolong di cek atm nya langsung dong cek cctv atm jelas jelas uang saya masukin semua ke atm tapi kenapa yang  ribu tidak bertambah ke rekening saya sudah buat pengaduan tapi itu di anggal normal di anggap setor tunai sukses  sumpah demi allah  saya tidak ikhlas saya berani cek cctv atm lokasi ayok buktikan uang saya masuk semua tapi saldo tidak bertambah
cukup baik,4.0,2026-06-13 9:59:40,id.co.bri.brimo,1,cukup baik
bangke udah top up tapi transaksi masih diproses aja belum masuk² ke ewalet uwangnya lama banget biasanya aja cepet eh ini malah lama. kecewa,1.0,2026-05-31 8:30:14,id.co.bri.brimo,0,bangke udah top up tapi transaksi masih diproses aja belum masuk² ke ewalet uwangnya lama banget biasanya aja cepet eh ini malah lama kecewa
cepat anti ribet.,5.0,2026-05-21 7:55:50,id.co.bri.brimo,1,cepat anti ribet
bags saya suka,5.0,2026-05-29 5:56:57,id.co.bri.brimo,1,bags saya suka
lancar tanpa kendala,5.0,2026-05-31 12:47:40,id.co.bri.brimo,1,lancar tanpa kendala
"Mudah dan cepat utk transfer, ... mksh brimo",5.0,2026-06-08 6:20:06,id.co.bri.brimo,1,mudah dan cepat utk transfer  mksh brimo
harus aktifkan gps kembali ke versi sebelumnya lebih bagus,1.0,2026-06-11 15:19:05,id.co.bri.brimo,0,harus aktifkan gps kembali ke versi sebelumnya lebih bagus
"beli kuota proses terus mau ngajuin ga bisa cuma ada tulisan ""tidak ada transaksi"" ini gimana udah 1 Minggu proses terus saldo gw nyangkut di mana itu udah kepotong padahal.",1.0,2026-06-10 6:14:01,id.co.bri.brimo,0,beli kuota proses terus mau ngajuin ga bisa cuma ada tulisan tidak ada transaksi ini gimana udah  minggu proses terus saldo gw nyangkut di mana itu udah kepotong padahal
"tolong aplikasinya diperbaiki.. tidak bisa login, saya sudah datang ke kantor cabang BRI terdekat, reset akun brimo, tapi tetep tidak bisa login.. ini sangat mengganggu dan menyusahkan masyarakat.. apabila tidak diperbaiki, jangan salahkan kalau nasabah pindah ke bank lain..",1.0,2026-06-12 14:49:09,id.co.bri.brimo,0,tolong aplikasinya diperbaiki tidak bisa login saya sudah datang ke kantor cabang bri terdekat reset akun brimo tapi tetep tidak bisa login ini sangat mengganggu dan menyusahkan masyarakat apabila tidak diperbaiki jangan salahkan kalau nasabah pindah ke bank lain
sangat mempermudah&membantu untuk transaksi apapun,5.0,2026-05-22 9:54:07,id.co.bri.brimo,1,sangat mempermudahmembantu untuk transaksi apapun
"brimo mengharuskan suruh senyum seperti apa??? wajah muda dan wajah tua berbeda, kalian buat aplikasi aneh dan sangat lucu, kalah dengan sebelah",1.0,2026-06-01 16:44:23,id.co.bri.brimo,0,brimo mengharuskan suruh senyum seperti apa wajah muda dan wajah tua berbeda kalian buat aplikasi aneh dan sangat lucu kalah dengan sebelah
"kasih bintang 4 dulu soalnya belakangan ini saya gak bisa login terus terutama bagian verifikasi muka itu gagal terus keterangan nya selalu jaringan internet kurang baik padahal jaringan nya full bagus, pake wifi sama aja gagal terus, padahal apk ini bagus. semoga pihak developer segera memperbaikinya soalnya apk brimo ini saya pake sehari-hari untuk keperluan.",4.0,2026-06-12 5:35:48,id.co.bri.brimo,1,kasih bintang  dulu soalnya belakangan ini saya gak bisa login terus terutama bagian verifikasi muka itu gagal terus keterangan nya selalu jaringan internet kurang baik padahal jaringan nya full bagus pake wifi sama aja gagal terus padahal apk ini bagus semoga pihak developer segera memperbaikinya soalnya apk brimo ini saya pake seharihari untuk keperluan
apk sangat jelek sekali kalau memberi ubdate tan yang pasti pasti masa sekarang gak bisa tranfer antar bank lain kalau mau tranfer muncul (koneksi internet kurang baik).tapi dibuat buka aplikasi lain lancar gak ada kendala apapun sangat kecewa sama brimo sekarang ini mohon bantuannya kembalikan seperti semula,1.0,2026-05-28 11:14:51,id.co.bri.brimo,0,apk sangat jelek sekali kalau memberi ubdate tan yang pasti pasti masa sekarang gak bisa tranfer antar bank lain kalau mau tranfer muncul koneksi internet kurang baiktapi dibuat buka aplikasi lain lancar gak ada kendala apapun sangat kecewa sama brimo sekarang ini mohon bantuannya kembalikan seperti semula
"awalnya ada seperti informasi yg muncul dilayar HP, ak klik trnyata tiba2 udah terdaftar AMKKM dan saldo kepptong 100rb. gila banget, gak pernah setuju daftar malah tiba2 terdaftar dan kepptong saldonya....",1.0,2026-05-30 6:45:05,id.co.bri.brimo,0,awalnya ada seperti informasi yg muncul dilayar hp ak klik trnyata tiba udah terdaftar amkkm dan saldo kepptong rb gila banget gak pernah setuju daftar malah tiba terdaftar dan kepptong saldonya
Segalanya jadi lebih mudah,5.0,2026-05-28 22:19:53,id.co.bri.brimo,1,segalanya jadi lebih mudah
bila ada tf_an masuk koq nggak ada notif...tapi kalo iklan notif berbunyi ..yang fair dong ...tolong di perbaiki kinerjanya,1.0,2026-06-14 13:31:26,id.co.bri.brimo,0,bila ada tf_an masuk koq nggak ada notiftapi kalo iklan notif berbunyi yang fair dong tolong di perbaiki kinerjanya
sangat memudah kan aktifitas kita,5.0,2026-05-31 16:43:08,id.co.bri.brimo,1,sangat memudah kan aktifitas kita
muantap,5.0,2026-05-30 23:21:37,id.co.bri.brimo,1,muantap
"sementara saya percaya kalau aplikasi ini bisa berjalan lancar. saran saya, besaran file aplikasi ini di perkecil menjadi dibawa 100mb atau bahkan 50 mb sehingga tidak banyak menghabiskan penyimpanan ponsel",4.0,2026-06-05 5:31:53,id.co.bri.brimo,1,sementara saya percaya kalau aplikasi ini bisa berjalan lancar saran saya besaran file aplikasi ini di perkecil menjadi dibawa mb atau bahkan  mb sehingga tidak banyak menghabiskan penyimpanan ponsel
"kok sekarang waktu buka brimo harus nyalain lokasi ya? kemarin pas sebelum update ga di nyalain tetep bisa buka brimo,kenapa sekarang di persulit harus nyalain lokasi?",1.0,2026-06-01 12:56:10,id.co.bri.brimo,0,kok sekarang waktu buka brimo harus nyalain lokasi ya kemarin pas sebelum update ga di nyalain tetep bisa buka brimokenapa sekarang di persulit harus nyalain lokasi
Aplikasi ini sangat membantu buat tranksaksi harapan kedepan segala fitur di upgrade dengan baik dan paling penting keamanan nya terimakasih sobat !,5.0,2026-06-13 1:34:12,id.co.bri.brimo,1,aplikasi ini sangat membantu buat tranksaksi harapan kedepan segala fitur di upgrade dengan baik dan paling penting keamanan nya terimakasih sobat
bagus. membantu transaksi,5.0,2026-06-10 11:45:03,id.co.bri.brimo,1,bagus membantu transaksi
sangat mudah sekali,5.0,2026-06-13 14:37:26,id.co.bri.brimo,1,sangat mudah sekali
"aplikasi pikun ,sandi belum dirubah salah terus",2.0,2026-06-12 8:30:22,id.co.bri.brimo,0,aplikasi pikun sandi belum dirubah salah terus
ga bisa di buka lol,1.0,2026-05-28 10:03:18,id.co.bri.brimo,0,ga bisa di buka lol
Sat set sat set MISKIN.,5.0,2026-06-02 13:25:32,id.co.bri.brimo,1,sat set sat set miskin
bagus simple,5.0,2026-06-11 6:36:59,id.co.bri.brimo,1,bagus simple
mudah dan aman,5.0,2026-06-09 21:12:45,id.co.bri.brimo,1,mudah dan aman
sangt membantu,5.0,2026-05-28 11:36:09,id.co.bri.brimo,1,sangt membantu
